From Date,To Date,PM2.5
01-02-2021 20:00,02-02-2021 00:00,105.8
02-02-2021 00:00,02-02-2021 04:00,93.62
02-02-2021 04:00,02-02-2021 08:00,99.43
02-02-2021 08:00,02-02-2021 12:00,94.38
02-02-2021 12:00,02-02-2021 16:00,72.62
02-02-2021 16:00,02-02-2021 20:00,61.45
02-02-2021 20:00,03-02-2021 00:00,69.46
03-02-2021 00:00,03-02-2021 04:00,99.38
03-02-2021 04:00,03-02-2021 08:00,115.13
03-02-2021 08:00,03-02-2021 12:00,110
03-02-2021 12:00,03-02-2021 16:00,45.53
03-02-2021 16:00,03-02-2021 20:00,37.2
03-02-2021 20:00,04-02-2021 00:00,62.85
04-02-2021 00:00,04-02-2021 04:00,85.7
04-02-2021 04:00,04-02-2021 08:00,81.25
04-02-2021 08:00,04-02-2021 12:00,96.14
04-02-2021 12:00,04-02-2021 16:00,40.62
04-02-2021 16:00,04-02-2021 20:00,38.94
04-02-2021 20:00,05-02-2021 00:00,81.38
05-02-2021 00:00,05-02-2021 04:00,91.87
05-02-2021 04:00,05-02-2021 08:00,99.94
05-02-2021 08:00,05-02-2021 12:00,109.21
05-02-2021 12:00,05-02-2021 16:00,45.12
05-02-2021 16:00,05-02-2021 20:00,42.31
05-02-2021 20:00,06-02-2021 00:00,66.69
06-02-2021 00:00,06-02-2021 04:00,105.12
06-02-2021 04:00,06-02-2021 08:00,95
06-02-2021 08:00,06-02-2021 12:00,114
06-02-2021 12:00,06-02-2021 16:00,37.4
06-02-2021 16:00,06-02-2021 20:00,38.94
06-02-2021 20:00,07-02-2021 00:00,74.27
07-02-2021 00:00,07-02-2021 04:00,97.44
07-02-2021 04:00,07-02-2021 08:00,102.88
07-02-2021 08:00,07-02-2021 12:00,62.4
07-02-2021 12:00,07-02-2021 16:00,40.6
07-02-2021 16:00,07-02-2021 20:00,48.91
07-02-2021 20:00,08-02-2021 00:00,57.55
08-02-2021 00:00,08-02-2021 04:00,58.09
08-02-2021 04:00,08-02-2021 08:00,54.79
08-02-2021 08:00,08-02-2021 12:00,62.31
08-02-2021 12:00,08-02-2021 16:00,54.79
08-02-2021 16:00,08-02-2021 20:00,50.44
08-02-2021 20:00,09-02-2021 00:00,72.2
09-02-2021 00:00,09-02-2021 04:00,101.06
09-02-2021 04:00,09-02-2021 08:00,101.75
09-02-2021 08:00,09-02-2021 12:00,91.88
09-02-2021 12:00,09-02-2021 16:00,61.53
09-02-2021 16:00,09-02-2021 20:00,70.31
09-02-2021 20:00,10-02-2021 00:00,86
10-02-2021 00:00,10-02-2021 04:00,114.67
10-02-2021 04:00,10-02-2021 08:00,
10-02-2021 08:00,10-02-2021 12:00,99.1
10-02-2021 12:00,10-02-2021 16:00,52.07
10-02-2021 16:00,10-02-2021 20:00,73.33
10-02-2021 20:00,11-02-2021 00:00,88.75
11-02-2021 00:00,11-02-2021 04:00,
11-02-2021 04:00,11-02-2021 08:00,
11-02-2021 08:00,11-02-2021 12:00,93.5
11-02-2021 12:00,11-02-2021 16:00,85
11-02-2021 16:00,11-02-2021 20:00,67.33
11-02-2021 20:00,12-02-2021 00:00,58.55
12-02-2021 00:00,12-02-2021 04:00,62.64
12-02-2021 04:00,12-02-2021 08:00,76.5
12-02-2021 08:00,12-02-2021 12:00,61.82
12-02-2021 12:00,12-02-2021 16:00,41.42
12-02-2021 16:00,12-02-2021 20:00,41.33
12-02-2021 20:00,13-02-2021 00:00,40.67
13-02-2021 00:00,13-02-2021 04:00,
13-02-2021 04:00,13-02-2021 08:00,
13-02-2021 08:00,13-02-2021 12:00,54.4
13-02-2021 12:00,13-02-2021 16:00,15.57
13-02-2021 16:00,13-02-2021 20:00,32.67
13-02-2021 20:00,14-02-2021 00:00,30
14-02-2021 00:00,14-02-2021 04:00,35.21
14-02-2021 04:00,14-02-2021 08:00,41.38
14-02-2021 08:00,14-02-2021 12:00,99.62
14-02-2021 12:00,14-02-2021 16:00,25.47
14-02-2021 16:00,14-02-2021 20:00,19.64
14-02-2021 20:00,15-02-2021 00:00,32.54
15-02-2021 00:00,15-02-2021 04:00,37.25
15-02-2021 04:00,15-02-2021 08:00,36.31
15-02-2021 08:00,15-02-2021 12:00,54.31
15-02-2021 12:00,15-02-2021 16:00,
15-02-2021 16:00,15-02-2021 20:00,49.33
15-02-2021 20:00,16-02-2021 00:00,44
16-02-2021 00:00,16-02-2021 04:00,30.33
16-02-2021 04:00,16-02-2021 08:00,
16-02-2021 08:00,16-02-2021 12:00,61.56
16-02-2021 12:00,16-02-2021 16:00,37.67
16-02-2021 16:00,16-02-2021 20:00,66.62
16-02-2021 20:00,17-02-2021 00:00,56
17-02-2021 00:00,17-02-2021 04:00,56.07
17-02-2021 04:00,17-02-2021 08:00,75.38
17-02-2021 08:00,17-02-2021 12:00,86.36
17-02-2021 12:00,17-02-2021 16:00,67
17-02-2021 16:00,17-02-2021 20:00,64.7
17-02-2021 20:00,18-02-2021 00:00,62.4
18-02-2021 00:00,18-02-2021 04:00,65
18-02-2021 04:00,18-02-2021 08:00,64.56
18-02-2021 08:00,18-02-2021 12:00,63.12
18-02-2021 12:00,18-02-2021 16:00,55.67
18-02-2021 16:00,18-02-2021 20:00,56.81
18-02-2021 20:00,19-02-2021 00:00,45.73
19-02-2021 00:00,19-02-2021 04:00,49.62
19-02-2021 04:00,19-02-2021 08:00,52.25
19-02-2021 08:00,19-02-2021 12:00,50.8
19-02-2021 12:00,19-02-2021 16:00,55.5
19-02-2021 16:00,19-02-2021 20:00,59.07
19-02-2021 20:00,20-02-2021 00:00,45.5
20-02-2021 00:00,20-02-2021 04:00,21.53
20-02-2021 04:00,20-02-2021 08:00,60.5
20-02-2021 08:00,20-02-2021 12:00,65
20-02-2021 12:00,20-02-2021 16:00,41.06
20-02-2021 16:00,20-02-2021 20:00,44.36
20-02-2021 20:00,21-02-2021 00:00,34.53
21-02-2021 00:00,21-02-2021 04:00,36.71
21-02-2021 04:00,21-02-2021 08:00,58
21-02-2021 08:00,21-02-2021 12:00,68.33
21-02-2021 12:00,21-02-2021 16:00,53.07
21-02-2021 16:00,21-02-2021 20:00,43.27
21-02-2021 20:00,22-02-2021 00:00,42.44
22-02-2021 00:00,22-02-2021 04:00,47.38
22-02-2021 04:00,22-02-2021 08:00,88.12
22-02-2021 08:00,22-02-2021 12:00,66.13
22-02-2021 12:00,22-02-2021 16:00,24.71
22-02-2021 16:00,22-02-2021 20:00,28.4
22-02-2021 20:00,23-02-2021 00:00,59.69
23-02-2021 00:00,23-02-2021 04:00,76.75
23-02-2021 04:00,23-02-2021 08:00,89.64
23-02-2021 08:00,23-02-2021 12:00,113.12
23-02-2021 12:00,23-02-2021 16:00,61.19
23-02-2021 16:00,23-02-2021 20:00,56.56
23-02-2021 20:00,24-02-2021 00:00,61.93
24-02-2021 00:00,24-02-2021 04:00,53.86
24-02-2021 04:00,24-02-2021 08:00,68.31
24-02-2021 08:00,24-02-2021 12:00,87.19
24-02-2021 12:00,24-02-2021 16:00,52.57
24-02-2021 16:00,24-02-2021 20:00,49.27
24-02-2021 20:00,25-02-2021 00:00,51.29
25-02-2021 00:00,25-02-2021 04:00,63.23
25-02-2021 04:00,25-02-2021 08:00,88
25-02-2021 08:00,25-02-2021 12:00,72.64
25-02-2021 12:00,25-02-2021 16:00,38.15
25-02-2021 16:00,25-02-2021 20:00,45.13
25-02-2021 20:00,26-02-2021 00:00,40.31
26-02-2021 00:00,26-02-2021 04:00,44.46
26-02-2021 04:00,26-02-2021 08:00,65.56
26-02-2021 08:00,26-02-2021 12:00,88.25
26-02-2021 12:00,26-02-2021 16:00,62.27
26-02-2021 16:00,26-02-2021 20:00,66.21
26-02-2021 20:00,27-02-2021 00:00,47.79
27-02-2021 00:00,27-02-2021 04:00,58.36
27-02-2021 04:00,27-02-2021 08:00,81
27-02-2021 08:00,27-02-2021 12:00,92.89
27-02-2021 12:00,27-02-2021 16:00,59.5
27-02-2021 16:00,27-02-2021 20:00,62.13
27-02-2021 20:00,28-02-2021 00:00,53.08
28-02-2021 00:00,28-02-2021 04:00,37.87
28-02-2021 04:00,28-02-2021 08:00,81.4
28-02-2021 08:00,28-02-2021 12:00,76.87
28-02-2021 12:00,28-02-2021 16:00,35.6
28-02-2021 16:00,28-02-2021 20:00,33.15
28-02-2021 20:00,01-03-2021 00:00,46.93
01-03-2021 00:00,01-03-2021 04:00,32.69
01-03-2021 04:00,01-03-2021 08:00,40.07
01-03-2021 08:00,01-03-2021 12:00,58.44
01-03-2021 12:00,01-03-2021 16:00,20.43
01-03-2021 16:00,01-03-2021 20:00,35.4
01-03-2021 20:00,02-03-2021 00:00,28.77
02-03-2021 00:00,02-03-2021 04:00,43.93
02-03-2021 04:00,02-03-2021 08:00,65.71
02-03-2021 08:00,02-03-2021 12:00,40
02-03-2021 12:00,02-03-2021 16:00,32.46
02-03-2021 16:00,02-03-2021 20:00,50.5
02-03-2021 20:00,03-03-2021 00:00,47.83
03-03-2021 00:00,03-03-2021 04:00,55.5
03-03-2021 04:00,03-03-2021 08:00,97
03-03-2021 08:00,03-03-2021 12:00,98.36
03-03-2021 12:00,03-03-2021 16:00,36.47
03-03-2021 16:00,03-03-2021 20:00,44.2
03-03-2021 20:00,04-03-2021 00:00,47.29
04-03-2021 00:00,04-03-2021 04:00,39
04-03-2021 04:00,04-03-2021 08:00,70.2
04-03-2021 08:00,04-03-2021 12:00,69.93
04-03-2021 12:00,04-03-2021 16:00,52.88
04-03-2021 16:00,04-03-2021 20:00,35.79
04-03-2021 20:00,05-03-2021 00:00,45.69
05-03-2021 00:00,05-03-2021 04:00,68.75
05-03-2021 04:00,05-03-2021 08:00,58.07
05-03-2021 08:00,05-03-2021 12:00,70.83
05-03-2021 12:00,05-03-2021 16:00,34.27
05-03-2021 16:00,05-03-2021 20:00,54.58
05-03-2021 20:00,06-03-2021 00:00,51.77
06-03-2021 00:00,06-03-2021 04:00,39.93
06-03-2021 04:00,06-03-2021 08:00,53.5
06-03-2021 08:00,06-03-2021 12:00,54.92
06-03-2021 12:00,06-03-2021 16:00,30.91
06-03-2021 16:00,06-03-2021 20:00,49.67
06-03-2021 20:00,07-03-2021 00:00,45.09
07-03-2021 00:00,07-03-2021 04:00,34
07-03-2021 04:00,07-03-2021 08:00,46.64
07-03-2021 08:00,07-03-2021 12:00,52.15
07-03-2021 12:00,07-03-2021 16:00,26.73
07-03-2021 16:00,07-03-2021 20:00,28.64
07-03-2021 20:00,08-03-2021 00:00,21.85
08-03-2021 00:00,08-03-2021 04:00,21.15
08-03-2021 04:00,08-03-2021 08:00,24.2
08-03-2021 08:00,08-03-2021 12:00,37.77
08-03-2021 12:00,08-03-2021 16:00,15.1
08-03-2021 16:00,08-03-2021 20:00,14.71
08-03-2021 20:00,09-03-2021 00:00,
09-03-2021 00:00,09-03-2021 04:00,
09-03-2021 04:00,09-03-2021 08:00,27
09-03-2021 08:00,09-03-2021 12:00,21.89
09-03-2021 12:00,09-03-2021 16:00,7.5
09-03-2021 16:00,09-03-2021 20:00,32.2
09-03-2021 20:00,10-03-2021 00:00,19.08
10-03-2021 00:00,10-03-2021 04:00,17.08
10-03-2021 04:00,10-03-2021 08:00,28.71
10-03-2021 08:00,10-03-2021 12:00,27
10-03-2021 12:00,10-03-2021 16:00,4.81
10-03-2021 16:00,10-03-2021 20:00,17.86
10-03-2021 20:00,11-03-2021 00:00,27.5
11-03-2021 00:00,11-03-2021 04:00,10.92
11-03-2021 04:00,11-03-2021 08:00,22.73
11-03-2021 08:00,11-03-2021 12:00,25.88
11-03-2021 12:00,11-03-2021 16:00,8.79
11-03-2021 16:00,11-03-2021 20:00,25.6
11-03-2021 20:00,12-03-2021 00:00,24.91
12-03-2021 00:00,12-03-2021 04:00,18.62
12-03-2021 04:00,12-03-2021 08:00,45.75
12-03-2021 08:00,12-03-2021 12:00,32.79
12-03-2021 12:00,12-03-2021 16:00,8.12
12-03-2021 16:00,12-03-2021 20:00,11.57
12-03-2021 20:00,13-03-2021 00:00,39.27
13-03-2021 00:00,13-03-2021 04:00,17.92
13-03-2021 04:00,13-03-2021 08:00,24.69
13-03-2021 08:00,13-03-2021 12:00,31
13-03-2021 12:00,13-03-2021 16:00,1
13-03-2021 16:00,13-03-2021 20:00,14
13-03-2021 20:00,14-03-2021 00:00,46
14-03-2021 00:00,14-03-2021 04:00,
14-03-2021 04:00,14-03-2021 08:00,64
14-03-2021 08:00,14-03-2021 12:00,23.14
14-03-2021 12:00,14-03-2021 16:00,10.17
14-03-2021 16:00,14-03-2021 20:00,6.5
14-03-2021 20:00,15-03-2021 00:00,9
15-03-2021 00:00,15-03-2021 04:00,
15-03-2021 04:00,15-03-2021 08:00,
15-03-2021 08:00,15-03-2021 12:00,19.25
15-03-2021 12:00,15-03-2021 16:00,24.11
15-03-2021 16:00,15-03-2021 20:00,
15-03-2021 20:00,16-03-2021 00:00,
16-03-2021 00:00,16-03-2021 04:00,
16-03-2021 04:00,16-03-2021 08:00,
16-03-2021 08:00,16-03-2021 12:00,52
16-03-2021 12:00,16-03-2021 16:00,38.43
16-03-2021 16:00,16-03-2021 20:00,41.77
16-03-2021 20:00,17-03-2021 00:00,44.21
17-03-2021 00:00,17-03-2021 04:00,44.64
17-03-2021 04:00,17-03-2021 08:00,58.86
17-03-2021 08:00,17-03-2021 12:00,85.8
17-03-2021 12:00,17-03-2021 16:00,44.36
17-03-2021 16:00,17-03-2021 20:00,35.07
17-03-2021 20:00,18-03-2021 00:00,47.56
18-03-2021 00:00,18-03-2021 04:00,54.06
18-03-2021 04:00,18-03-2021 08:00,54.33
18-03-2021 08:00,18-03-2021 12:00,52
18-03-2021 12:00,18-03-2021 16:00,37.21
18-03-2021 16:00,18-03-2021 20:00,47.27
18-03-2021 20:00,19-03-2021 00:00,68.8
19-03-2021 00:00,19-03-2021 04:00,60.36
19-03-2021 04:00,19-03-2021 08:00,60.14
19-03-2021 08:00,19-03-2021 12:00,81.73
19-03-2021 12:00,19-03-2021 16:00,45.07
19-03-2021 16:00,19-03-2021 20:00,35.08
19-03-2021 20:00,20-03-2021 00:00,52.44
20-03-2021 00:00,20-03-2021 04:00,54.29
20-03-2021 04:00,20-03-2021 08:00,64.85
20-03-2021 08:00,20-03-2021 12:00,88.8
20-03-2021 12:00,20-03-2021 16:00,73.64
20-03-2021 16:00,20-03-2021 20:00,67
20-03-2021 20:00,21-03-2021 00:00,62.4
21-03-2021 00:00,21-03-2021 04:00,49.81
21-03-2021 04:00,21-03-2021 08:00,71.06
21-03-2021 08:00,21-03-2021 12:00,75.07
21-03-2021 12:00,21-03-2021 16:00,65.67
21-03-2021 16:00,21-03-2021 20:00,39.93
21-03-2021 20:00,22-03-2021 00:00,46.14
22-03-2021 00:00,22-03-2021 04:00,58.64
22-03-2021 04:00,22-03-2021 08:00,66.33
22-03-2021 08:00,22-03-2021 12:00,61.07
22-03-2021 12:00,22-03-2021 16:00,40.73
22-03-2021 16:00,22-03-2021 20:00,52.67
22-03-2021 20:00,23-03-2021 00:00,53.93
23-03-2021 00:00,23-03-2021 04:00,75.67
23-03-2021 04:00,23-03-2021 08:00,68.46
23-03-2021 08:00,23-03-2021 12:00,79.44
23-03-2021 12:00,23-03-2021 16:00,48
23-03-2021 16:00,23-03-2021 20:00,47.64
23-03-2021 20:00,24-03-2021 00:00,67.64
24-03-2021 00:00,24-03-2021 04:00,68.85
24-03-2021 04:00,24-03-2021 08:00,77.71
24-03-2021 08:00,24-03-2021 12:00,103.25
24-03-2021 12:00,24-03-2021 16:00,85.6
24-03-2021 16:00,24-03-2021 20:00,66
24-03-2021 20:00,25-03-2021 00:00,81.86
25-03-2021 00:00,25-03-2021 04:00,77.83
25-03-2021 04:00,25-03-2021 08:00,
25-03-2021 08:00,25-03-2021 12:00,112.64
25-03-2021 12:00,25-03-2021 16:00,65.93
25-03-2021 16:00,25-03-2021 20:00,70.57
25-03-2021 20:00,26-03-2021 00:00,64.44
26-03-2021 00:00,26-03-2021 04:00,50.33
26-03-2021 04:00,26-03-2021 08:00,70.64
26-03-2021 08:00,26-03-2021 12:00,74.67
26-03-2021 12:00,26-03-2021 16:00,58.62
26-03-2021 16:00,26-03-2021 20:00,71.21
26-03-2021 20:00,27-03-2021 00:00,92.21
27-03-2021 00:00,27-03-2021 04:00,77.44
27-03-2021 04:00,27-03-2021 08:00,85.81
27-03-2021 08:00,27-03-2021 12:00,86.5
27-03-2021 12:00,27-03-2021 16:00,52.14
27-03-2021 16:00,27-03-2021 20:00,52.27
27-03-2021 20:00,28-03-2021 00:00,68.15
28-03-2021 00:00,28-03-2021 04:00,63
28-03-2021 04:00,28-03-2021 08:00,73.79
28-03-2021 08:00,28-03-2021 12:00,76.4
28-03-2021 12:00,28-03-2021 16:00,49.86
28-03-2021 16:00,28-03-2021 20:00,60.31
28-03-2021 20:00,29-03-2021 00:00,71.23
29-03-2021 00:00,29-03-2021 04:00,55.5
29-03-2021 04:00,29-03-2021 08:00,68.47
29-03-2021 08:00,29-03-2021 12:00,56.86
29-03-2021 12:00,29-03-2021 16:00,48.13
29-03-2021 16:00,29-03-2021 20:00,64.71
29-03-2021 20:00,30-03-2021 00:00,35.2
30-03-2021 00:00,30-03-2021 04:00,39.43
30-03-2021 04:00,30-03-2021 08:00,42
30-03-2021 08:00,30-03-2021 12:00,57.2
30-03-2021 12:00,30-03-2021 16:00,61.33
30-03-2021 16:00,30-03-2021 20:00,61.4
30-03-2021 20:00,31-03-2021 00:00,39.85
31-03-2021 00:00,31-03-2021 04:00,44.56
31-03-2021 04:00,31-03-2021 08:00,54.5
31-03-2021 08:00,31-03-2021 12:00,81.25
31-03-2021 12:00,31-03-2021 16:00,81.4
31-03-2021 16:00,31-03-2021 20:00,63.71
31-03-2021 20:00,01-04-2021 00:00,70.79
01-04-2021 00:00,01-04-2021 04:00,80
01-04-2021 04:00,01-04-2021 08:00,107.19
01-04-2021 08:00,01-04-2021 12:00,108.29
01-04-2021 12:00,01-04-2021 16:00,61.83
01-04-2021 16:00,01-04-2021 20:00,50.44
01-04-2021 20:00,02-04-2021 00:00,
02-04-2021 00:00,02-04-2021 04:00,
02-04-2021 04:00,02-04-2021 08:00,
02-04-2021 08:00,02-04-2021 12:00,
02-04-2021 12:00,02-04-2021 16:00,
02-04-2021 16:00,02-04-2021 20:00,
02-04-2021 20:00,03-04-2021 00:00,
03-04-2021 00:00,03-04-2021 04:00,
03-04-2021 04:00,03-04-2021 08:00,
03-04-2021 08:00,03-04-2021 12:00,
03-04-2021 12:00,03-04-2021 16:00,
03-04-2021 16:00,03-04-2021 20:00,
03-04-2021 20:00,04-04-2021 00:00,
04-04-2021 00:00,04-04-2021 04:00,
04-04-2021 04:00,04-04-2021 08:00,
04-04-2021 08:00,04-04-2021 12:00,
04-04-2021 12:00,04-04-2021 16:00,
04-04-2021 16:00,04-04-2021 20:00,
04-04-2021 20:00,05-04-2021 00:00,
05-04-2021 00:00,05-04-2021 04:00,
05-04-2021 04:00,05-04-2021 08:00,
05-04-2021 08:00,05-04-2021 12:00,48.55
05-04-2021 12:00,05-04-2021 16:00,30.69
05-04-2021 16:00,05-04-2021 20:00,37
05-04-2021 20:00,06-04-2021 00:00,36.81
06-04-2021 00:00,06-04-2021 04:00,33.14
06-04-2021 04:00,06-04-2021 08:00,61.71
06-04-2021 08:00,06-04-2021 12:00,47.6
06-04-2021 12:00,06-04-2021 16:00,40.47
06-04-2021 16:00,06-04-2021 20:00,40.44
06-04-2021 20:00,07-04-2021 00:00,51.6
07-04-2021 00:00,07-04-2021 04:00,44.47
07-04-2021 04:00,07-04-2021 08:00,47.13
07-04-2021 08:00,07-04-2021 12:00,54.93
07-04-2021 12:00,07-04-2021 16:00,36.07
07-04-2021 16:00,07-04-2021 20:00,36.79
07-04-2021 20:00,08-04-2021 00:00,35.44
08-04-2021 00:00,08-04-2021 04:00,41.8
08-04-2021 04:00,08-04-2021 08:00,53.21
08-04-2021 08:00,08-04-2021 12:00,50.23
08-04-2021 12:00,08-04-2021 16:00,30.07
08-04-2021 16:00,08-04-2021 20:00,29
08-04-2021 20:00,09-04-2021 00:00,36.29
09-04-2021 00:00,09-04-2021 04:00,36.77
09-04-2021 04:00,09-04-2021 08:00,40.73
09-04-2021 08:00,09-04-2021 12:00,38
09-04-2021 12:00,09-04-2021 16:00,29.25
09-04-2021 16:00,09-04-2021 20:00,25.13
09-04-2021 20:00,10-04-2021 00:00,31.86
10-04-2021 00:00,10-04-2021 04:00,30.71
10-04-2021 04:00,10-04-2021 08:00,31.33
10-04-2021 08:00,10-04-2021 12:00,26.79
10-04-2021 12:00,10-04-2021 16:00,17.53
10-04-2021 16:00,10-04-2021 20:00,27
10-04-2021 20:00,11-04-2021 00:00,28.73
11-04-2021 00:00,11-04-2021 04:00,33.75
11-04-2021 04:00,11-04-2021 08:00,23.29
11-04-2021 08:00,11-04-2021 12:00,25.75
11-04-2021 12:00,11-04-2021 16:00,14.75
11-04-2021 16:00,11-04-2021 20:00,17.4
11-04-2021 20:00,12-04-2021 00:00,27.33
12-04-2021 00:00,12-04-2021 04:00,21.13
12-04-2021 04:00,12-04-2021 08:00,43.27
12-04-2021 08:00,12-04-2021 12:00,55.87
12-04-2021 12:00,12-04-2021 16:00,29.81
12-04-2021 16:00,12-04-2021 20:00,27.69
12-04-2021 20:00,13-04-2021 00:00,32.71
13-04-2021 00:00,13-04-2021 04:00,28.75
13-04-2021 04:00,13-04-2021 08:00,35.43
13-04-2021 08:00,13-04-2021 12:00,32.36
13-04-2021 12:00,13-04-2021 16:00,17.47
13-04-2021 16:00,13-04-2021 20:00,28.93
13-04-2021 20:00,14-04-2021 00:00,37.69
14-04-2021 00:00,14-04-2021 04:00,34.29
14-04-2021 04:00,14-04-2021 08:00,27.87
14-04-2021 08:00,14-04-2021 12:00,37.07
14-04-2021 12:00,14-04-2021 16:00,23.4
14-04-2021 16:00,14-04-2021 20:00,27.33
14-04-2021 20:00,15-04-2021 00:00,26.75
15-04-2021 00:00,15-04-2021 04:00,41.33
15-04-2021 04:00,15-04-2021 08:00,36.07
15-04-2021 08:00,15-04-2021 12:00,49.8
15-04-2021 12:00,15-04-2021 16:00,33.14
15-04-2021 16:00,15-04-2021 20:00,34
15-04-2021 20:00,16-04-2021 00:00,17.67
16-04-2021 00:00,16-04-2021 04:00,9.62
16-04-2021 04:00,16-04-2021 08:00,26.33
16-04-2021 08:00,16-04-2021 12:00,14.2
16-04-2021 12:00,16-04-2021 16:00,6.25
16-04-2021 16:00,16-04-2021 20:00,10.44
16-04-2021 20:00,17-04-2021 00:00,9.71
17-04-2021 00:00,17-04-2021 04:00,12.07
17-04-2021 04:00,17-04-2021 08:00,15.64
17-04-2021 08:00,17-04-2021 12:00,11.31
17-04-2021 12:00,17-04-2021 16:00,6.27
17-04-2021 16:00,17-04-2021 20:00,8.47
17-04-2021 20:00,18-04-2021 00:00,7.71
18-04-2021 00:00,18-04-2021 04:00,8.67
18-04-2021 04:00,18-04-2021 08:00,17.31
18-04-2021 08:00,18-04-2021 12:00,14.25
18-04-2021 12:00,18-04-2021 16:00,6.86
18-04-2021 16:00,18-04-2021 20:00,13.38
18-04-2021 20:00,19-04-2021 00:00,19.29
19-04-2021 00:00,19-04-2021 04:00,29.5
19-04-2021 04:00,19-04-2021 08:00,36.12
19-04-2021 08:00,19-04-2021 12:00,31.43
19-04-2021 12:00,19-04-2021 16:00,16.31
19-04-2021 16:00,19-04-2021 20:00,25.12
19-04-2021 20:00,20-04-2021 00:00,16.64
20-04-2021 00:00,20-04-2021 04:00,31.88
20-04-2021 04:00,20-04-2021 08:00,43.29
20-04-2021 08:00,20-04-2021 12:00,37.38
20-04-2021 12:00,20-04-2021 16:00,
20-04-2021 16:00,20-04-2021 20:00,33
20-04-2021 20:00,21-04-2021 00:00,37.38
21-04-2021 00:00,21-04-2021 04:00,33.12
21-04-2021 04:00,21-04-2021 08:00,30.5
21-04-2021 08:00,21-04-2021 12:00,34.86
21-04-2021 12:00,21-04-2021 16:00,22.67
21-04-2021 16:00,21-04-2021 20:00,26.94
21-04-2021 20:00,22-04-2021 00:00,25.21
22-04-2021 00:00,22-04-2021 04:00,26.5
22-04-2021 04:00,22-04-2021 08:00,25.38
22-04-2021 08:00,22-04-2021 12:00,29.33
22-04-2021 12:00,22-04-2021 16:00,19.87
22-04-2021 16:00,22-04-2021 20:00,22.31
22-04-2021 20:00,23-04-2021 00:00,34.73
23-04-2021 00:00,23-04-2021 04:00,28.87
23-04-2021 04:00,23-04-2021 08:00,32.27
23-04-2021 08:00,23-04-2021 12:00,30.36
23-04-2021 12:00,23-04-2021 16:00,18.4
23-04-2021 16:00,23-04-2021 20:00,21.93
23-04-2021 20:00,24-04-2021 00:00,53
24-04-2021 00:00,24-04-2021 04:00,55.86
24-04-2021 04:00,24-04-2021 08:00,61.62
24-04-2021 08:00,24-04-2021 12:00,60.54
24-04-2021 12:00,24-04-2021 16:00,34
24-04-2021 16:00,24-04-2021 20:00,35
24-04-2021 20:00,25-04-2021 00:00,41.56
25-04-2021 00:00,25-04-2021 04:00,37.93
25-04-2021 04:00,25-04-2021 08:00,32.69
25-04-2021 08:00,25-04-2021 12:00,42.73
25-04-2021 12:00,25-04-2021 16:00,25.12
25-04-2021 16:00,25-04-2021 20:00,29
25-04-2021 20:00,26-04-2021 00:00,31.71
26-04-2021 00:00,26-04-2021 04:00,33.73
26-04-2021 04:00,26-04-2021 08:00,53.27
26-04-2021 08:00,26-04-2021 12:00,38
26-04-2021 12:00,26-04-2021 16:00,22.8
26-04-2021 16:00,26-04-2021 20:00,23.6
26-04-2021 20:00,27-04-2021 00:00,32.13
27-04-2021 00:00,27-04-2021 04:00,23.94
27-04-2021 04:00,27-04-2021 08:00,45.07
27-04-2021 08:00,27-04-2021 12:00,36
27-04-2021 12:00,27-04-2021 16:00,21.44
27-04-2021 16:00,27-04-2021 20:00,38.88
27-04-2021 20:00,28-04-2021 00:00,37.4
28-04-2021 00:00,28-04-2021 04:00,38.54
28-04-2021 04:00,28-04-2021 08:00,44.33
28-04-2021 08:00,28-04-2021 12:00,39.87
28-04-2021 12:00,28-04-2021 16:00,22.75
28-04-2021 16:00,28-04-2021 20:00,29.94
28-04-2021 20:00,29-04-2021 00:00,33
29-04-2021 00:00,29-04-2021 04:00,35.79
29-04-2021 04:00,29-04-2021 08:00,30.43
29-04-2021 08:00,29-04-2021 12:00,42.2
29-04-2021 12:00,29-04-2021 16:00,21.12
29-04-2021 16:00,29-04-2021 20:00,26.81
29-04-2021 20:00,30-04-2021 00:00,33.64
30-04-2021 00:00,30-04-2021 04:00,52
30-04-2021 04:00,30-04-2021 08:00,58.43
30-04-2021 08:00,30-04-2021 12:00,45.93
30-04-2021 12:00,30-04-2021 16:00,23.12
30-04-2021 16:00,30-04-2021 20:00,26.44
30-04-2021 20:00,01-05-2021 00:00,33.6
01-05-2021 00:00,01-05-2021 04:00,24.67
01-05-2021 04:00,01-05-2021 08:00,38.44
01-05-2021 08:00,01-05-2021 12:00,28.21
01-05-2021 12:00,01-05-2021 16:00,28.21
01-05-2021 16:00,01-05-2021 20:00,23.13
01-05-2021 20:00,02-05-2021 00:00,35.42
02-05-2021 00:00,02-05-2021 04:00,32.06
02-05-2021 04:00,02-05-2021 08:00,38.4
02-05-2021 08:00,02-05-2021 12:00,24.69
02-05-2021 12:00,02-05-2021 16:00,7.07
02-05-2021 16:00,02-05-2021 20:00,9.88
02-05-2021 20:00,03-05-2021 00:00,14.87
03-05-2021 00:00,03-05-2021 04:00,21.62
03-05-2021 04:00,03-05-2021 08:00,28.6
03-05-2021 08:00,03-05-2021 12:00,20.31
03-05-2021 12:00,03-05-2021 16:00,8.21
03-05-2021 16:00,03-05-2021 20:00,11.25
